,,TOTAL,,,,,BUY,,,,,SELL,,,,,Net Flows,,,,
Date,Total Turnover,Retail,Institutional,Foreign,Regional,Local,Retail,Institutional,Local,Foreign,Regional,Retail,Institutional,Local,Foreign,Regional,Retail,Institutional,Local,Foreign,Regional
8-Apr-13,321444889,159758109.83,161686779.17,116041604.93,18965248.45,186438035.62,148828983.61,172615905.39,183223586.73,113791490.71,24429811.56,170687236.06,150757652.94,189652484.51,118291719.15,13500685.34,-21858252.45,21858252.45,-6428897.78,-4500228.45,10929126.23
9-Apr-13,255885176,151484024.19,104401151.81,70624308.58,20470814.08,164790053.34,147901631.73,107983544.27,172210723.45,65762490.23,17911962.32,155322301.83,100562874.17,157113498.06,75486126.92,23285551.02,-7420670.1,7420670.1,15097225.38,-9723636.69,-5373588.7
10-Apr-13,357170533,223588753.66,133581779.34,91792826.98,34288371.17,231089334.85,237518404.45,119652128.56,250376543.63,65362207.54,41431781.83,209301932.34,147868600.66,211802126.07,118223446.42,27144960.51,28216472.11,-28216472.11,38574417.56,-52861238.88,14286821.32
11-Apr-13,444382952,252853899.69,191529052.31,112428886.86,45771444.06,286182621.09,247076921.31,197306030.69,307068619.83,90654122.21,46660209.96,259075261.02,185307690.98,265296622.34,134203651.5,44882678.15,-11998339.7,11998339.7,41771997.49,-43549529.3,1777531.81
14-Apr-13,345198285,236460825.23,108737459.78,75598424.42,18985905.68,250268756.63,217820117.84,127378167.17,238186816.65,89406355.82,17605112.54,255101532.62,90096752.39,262695894.89,62135691.3,20366698.82,-37281414.78,37281414.78,-24509078.24,27270664.52,-2761586.28
15-Apr-13,393443621,224262863.97,169180757.03,125115071.48,22032842.78,246295706.75,228197300.18,165246320.82,262820338.83,110557657.5,20065624.67,220328427.76,173115193.24,230164518.29,139672485.46,23606617.26,7868872.42,-7868872.42,32655820.54,-29114827.95,-3540992.59
16-Apr-13,347163374,231905133.83,115258240.17,61447917.2,30550376.91,255165079.89,226350519.85,120812854.15,269051614.85,43742585.12,34369174.03,237806911.19,109356462.81,241278544.93,79153249.27,26731579.8,-11456391.34,11456391.34,27773069.92,-35410664.15,7637594.23
17-Apr-13,348152221,174772414.94,173379806.06,133690452.86,28200329.9,185913286.01,177557632.71,170594588.29,181039154.92,136127518.41,30985547.67,171639044.95,176513176.05,191135569.33,131601539.54,25415112.13,5918587.76,-5918587.76,-10096414.41,4525978.87,5570435.54
18-Apr-13,272720190,165813875.52,106906314.48,79907015.67,19363133.49,173450040.84,165813875.52,106906314.48,180813485.97,74725332.06,17181371.97,166086595.71,106633594.29,166359315.9,84815979.09,21544895.01,-272720.19,272720.19,14454170.07,-10090647.03,-4363523.04
21-Apr-13,199200347,163145084.19,36055262.81,8366414.57,19322433.66,171511498.77,171909899.46,27290447.54,176292307.1,7370412.84,15537627.07,154380268.93,44820078.08,166730690.44,9362416.31,23107240.25,17529630.54,-17529630.54,9561616.66,-1992003.47,-7569613.19
22-Apr-13,262462961,152753443.3,109709517.7,63253573.6,14172999.89,185036387.51,152753443.3,109709517.7,185036387.51,63253573.6,14172999.89,140680147.1,121782813.9,158265165.48,89499869.7,14697925.82,12073296.21,-12073296.21,26771222.02,-26246296.1,-524925.92
23-Apr-13,234938326,159993000.01,74945325.99,44638281.94,15036052.86,175029052.87,160932753.31,74005572.69,179257942.74,35945563.88,19734819.38,159053246.7,75885079.3,171035101.33,53565938.33,10337286.34,1879506.61,-1879506.61,8222841.41,-17620374.45,9397533.04
24-Apr-13,235785525,156090017.55,79695507.45,46449748.43,20041769.63,169294006.95,163399368.83,72386156.18,169294006.95,46449748.43,20041769.63,149016451.8,86769073.2,144064955.78,65312590.43,26407978.8,14382917.03,-14382917.03,25229051.18,-18862842,-6366209.18
28-Apr-13,198591065,107239175.1,91351889.9,52030859.03,37732302.35,108827903.62,118956047.94,79635017.07,121537731.78,45477353.89,31575979.34,95522302.27,103068762.74,96118075.46,58584364.18,43888625.37,23433745.67,-23433745.67,25419656.32,-13107010.29,-12312646.03
29-Apr-13,189875159,98545207.52,91329951.48,72722185.9,9683633.11,107469339.99,111646593.49,78228565.51,124747979.46,56013171.91,9114007.63,85633696.71,104241462.29,90190700.53,89431199.89,10253258.59,26012896.78,-26012896.78,34557278.94,-33418027.98,-1139250.95
30-Apr-13,211600000,118496000,93104000,75752800,14177200,121670000,126748400,84851600,132673200,66230800,12696000,110455200,101144800,110878400,85274800,15446800,16293200,-16293200,21794800,-19044000,-2750800
2-May-13,275053104,129825065.09,145228038.91,91867736.74,35481850.42,147703516.85,133950861.65,141102242.35,157605428.59,82790984.3,34656691.1,125699268.53,149353835.47,137526552,100944489.17,36582062.83,8251593.12,-8251593.12,20078876.59,-18153504.86,-1925371.73
7-May-13,365164539,234435634.04,130728904.96,84718173.05,41628757.45,238817608.51,227497507.8,137667031.2,232974975.88,79971034.04,52218529.08,241738924.82,123425614.18,245025405.67,89100147.52,31038985.82,-14241417.02,14241417.02,-12050429.79,-9129113.48,21179543.26
8-May-13,298152274,196482348.57,101669925.43,67680566.2,21765116,208706591.8,176804298.48,121347975.52,194991587.2,84377093.54,18783593.26,215862246.38,82290027.62,222719748.68,50685886.58,24746638.74,-39057947.89,39057947.89,-27728161.48,33691206.96,-5963045.48
9-May-13,250531672,176123765.42,74407906.58,43843042.6,22297318.81,184391310.59,168858346.93,81673325.07,184391310.59,51108461.09,15031900.32,183639715.58,66891956.42,184391310.59,36577624.11,29562737.3,-14781368.65,14781368.65,0,14530836.98,-14530836.98
12-May-13,228090917,172208642.34,55882274.67,28511364.63,15510182.36,184069370.02,169015369.5,59075547.5,186806461.02,31932728.38,9351727.6,175630006.09,52460910.91,181332279.02,25546182.7,21212455.28,-6614636.59,6614636.59,5474182.01,6386545.68,-11860727.68
13-May-13,256543974,176502254.11,80041719.89,44895195.45,19240798.05,192407980.5,183172397.44,73371576.56,205387412.39,43323093.98,7833467.63,169575566.81,86968407.19,179067693.85,46691003.27,30785276.88,13596830.62,-13596830.62,26319718.54,-3367909.29,-22951809.25
14-May-13,317020993,205429603.46,111591389.54,60551009.66,39944645.12,216525338.22,213989170.28,103031822.73,230157240.92,48504211.93,38359540.15,196553015.66,120467977.34,202893435.52,72914828.39,41212729.09,17436154.62,-17436154.62,27263805.4,-24410616.46,-2853188.94
15-May-13,473076472,311757395.05,161319076.95,107388359.14,34534582.46,331153530.4,280534347.9,192542124.1,309392012.69,133880641.58,29803817.74,342507365.73,130569106.27,353388124.58,80423000.24,39265347.18,-61973017.83,61973017.83,-43996111.9,53457641.34,-9461529.44
16-May-13,325124852,192799037.24,132325814.76,72827966.85,30886860.94,221410024.21,204178407.06,120946444.94,231163769.77,61773721.88,32187360.35,181094542.56,144030309.44,211656278.65,83882211.82,29586361.53,23083864.49,-23083864.49,19507491.12,-22108489.94,2600998.82
19-May-13,200202252,141142587.66,59059664.34,23223461.23,23023258.98,153955531.79,147148655.22,53053596.78,152954520.53,28228517.53,19019213.94,135136520.1,65065731.9,154756340.8,18418607.18,27027304.02,12012135.12,-12012135.12,-1801820.27,9809910.35,-8008090.08
20-May-13,278460857,182670322.19,95790534.81,57084475.69,12809199.42,208567181.89,189910304.47,88550552.53,207174877.61,60147545.11,11138434.28,175151879.05,103308977.95,209681025.32,54021406.26,14758425.42,14758425.42,-14758425.42,-2506147.71,6126138.85,-3619991.14
21-May-13,239684619,144529825.26,16441.76,47217869.94,16777923.33,176647564.2,146926671.45,92757947.55,176168194.97,45779762.23,17736661.81,141893294.45,97791324.55,175209456.49,48416293.04,16058869.47,5033377,-5033377,958738.48,-2636530.81,1677792.33
22-May-13,212241807,132014403.95,80227403.05,53272693.56,19738488.05,139230625.39,139230625.39,73011181.61,148144781.29,43934054.05,20162971.67,124798182.52,87443624.48,130316469.5,62399091.26,19526246.24,14432442.88,-14432442.88,17828311.79,-18465037.21,636725.42
23-May-13,209465933,143484164.11,65981768.9,34142947.08,20108729.57,155214256.35,143274698.17,66191234.83,151862801.43,28487366.89,29115764.69,143693630.04,65772302.96,158565711.28,39798527.27,11101694.45,-418931.87,418931.87,-6702909.86,-11311160.38,18014070.24
26-May-13,145993735,114313094.51,31680640.5,11387511.33,22337041.46,112269182.22,113875113.3,32118621.7,114751075.71,5839749.4,25402909.89,114605081.98,31388653.03,109933282.46,16935273.26,19125179.29,-729968.68,729968.68,4817793.26,-11095523.86,6277730.61
27-May-13,195152514,130947336.89,64205177.11,44104468.16,13270370.95,137582522.37,126263676.56,68888837.44,136021302.26,47617213.42,11513998.33,135630997.23,59521516.77,139338895,40786875.43,15026743.58,-9367320.67,9367320.67,-3317592.74,6830337.99,-3512745.25
28-May-13,184435556,116194400.28,68241155.72,50350906.79,10881697.8,123202951.41,114165609.16,70269946.84,117485449.17,61417040.15,5533066.68,118038755.84,66396800.16,128920453.64,39284773.43,16230328.93,-3873146.68,3873146.68,-11435004.47,22132266.72,-10697262.25
29-May-13,339900775,134600706.9,205300068.1,124743584.43,77497376.7,137659813.88,142078523.95,197822251.05,125083485.2,131541599.93,83275689.88,127462790.63,212437984.38,150576043.33,117265767.38,72058964.3,14615733.33,-14615733.33,-25492558.13,14275832.55,11216725.58
30-May-13,726436927,287669023.09,438767903.91,265875915.28,165627619.36,294206955.44,303650635.49,422786291.51,267328789.14,281131090.75,177977047.12,272413847.63,454023079.38,321811558.66,250620739.82,154004628.52,31236787.86,-31236787.86,-54482769.53,30510350.93,23972418.59
31-May-13,,0,0,0,0,0,,,,,,,,,,,,,,,
2-Jun-13,232064907,155947617.5,76117289.5,48501565.56,192613872.81,164301954.16,165926408.51,66138498.5,158732396.39,52910798.8,20421711.82,145736761.6,86328145.4,169871511.92,44092332.33,18101062.75,20189646.91,-20189646.91,-11139115.54,8818466.47,2320649.07
3-Jun-13,314925556,180137418.03,134788137.97,97941847.92,24879118.92,192104589.16,188325482.49,126600073.51,187065780.26,103610507.92,24564193.37,171949353.58,142976202.42,197458323.61,92273187.91,25508970.04,16376128.91,-16376128.91,-10392543.35,11337320.02,-944776.67
4-Jun-13,267416552,159647681.54,107768870.46,59633891.1,24602322.78,183180338.12,157508349.13,109908202.87,167135345,69528303.52,30752903.48,162054430.51,105362121.49,199225331.24,50006895.22,18184325.54,-4546081.38,4546081.38,-32089986.24,19521408.3,12568577.94
5-Jun-13,365707403,193093508.78,172613894.22,126900468.84,23405273.79,215401660.37,188705019.95,177002383.05,216498782.58,126169054.04,23039566.39,197481997.62,168225405.38,214670245.56,127631883.65,23405273.79,-8776977.67,8776977.67,1828537.01,-1462829.61,-365707.4
6-Jun-13,278214276,148566423.38,129647852.62,87359282.66,16136428.01,174718565.33,137716066.62,140498209.38,156356423.11,109616424.74,12241428.14,159694994.42,118519281.58,193080707.54,65380354.86,19753213.6,-21978927.8,21978927.8,-36724284.43,44236069.88,-7511785.45
9-Jun-13,284779779,209313137.57,75466641.44,36736591.49,49836461.33,198491505.96,218426090.49,66353688.51,162039694.25,46134324.2,76605760.55,200200184.64,84579594.36,234658537.9,27338858.78,22782382.32,18225905.86,-18225905.86,-72618843.65,18795465.41,53823378.23
10-Jun-13,337949083,179450963.07,158498119.93,90570354.24,44271329.87,203107398.88,167284796.09,170664286.92,197700213.56,106791910.23,33456959.22,191279180.98,146669902.02,208852533.29,74010849.18,55085700.53,-23994384.89,23994384.89,-11152319.74,32781061.05,-21628741.31
11-Jun-13,232208407,113085494.21,119122912.79,74074481.83,21363173.44,136770751.72,102868324.3,129340082.7,123070455.71,88239194.66,20898756.63,123302664.12,108905742.88,151632089.77,59445352.19,21130965.04,-20434339.82,20434339.82,-28561634.06,28793842.47,-232208.41
12-Jun-13,330779636,188213612.88,142566023.12,76079316.28,44986030.5,209714289.22,186559714.7,144219921.3,160758903.1,111141957.7,59209554.84,189536731.43,141242904.57,259992793.9,41016674.86,30100946.88,-2977016.72,2977016.72,-99233890.8,70125282.83,29108607.97
13-Jun-13,172203802,106421949.64,65781852.36,41328912.48,10332228.12,120198253.8,85929697.2,86274104.8,96434129.12,63198795.33,12570877.55,126914202.07,45289599.93,20320048.64,7921374.89,143962378.47,-40984504.88,40984504.88,76114080.48,55277420.44,-131391500.93
16-Jun-13,72191644,58547423.28,13644220.72,9529297.01,5414373.3,57175782.05,56887015.47,15304628.53,51183875.6,13138879.21,7868889.2,60207831.1,11983812.9,63167688.5,3032049.05,5991906.45,-3320815.62,3320815.62,-11983812.9,10106830.16,1876982.74
17-Jun-13,163266004,102204518.5,61061485.5,43428757.06,15347004.38,104490242.56,88979972.18,74286031.82,87347312.14,53061451.3,22857240.56,115592330.83,47673673.17,120816842.96,34285860.84,8163300.2,-26612358.65,26612358.65,-33469530.82,18775590.46,14693940.36
18-Jun-13,133034014,75297251.92,57736762.08,39112000.12,8381142.88,85407836.99,71040163.48,61993850.52,77824898.19,44566394.69,10642721.12,79554340.37,53479673.63,93123809.8,33657605.54,6252598.66,-8514176.9,8514176.9,-15298911.61,10908789.15,4390122.46
19-Jun-13,137600720,74579590.24,63021129.76,51187467.84,14860877.76,71689975.12,75680396,61920324,61232320.4,55865892.32,20502507.28,73478784.48,64121935.52,82147629.84,46371442.64,9081647.52,2201611.52,-2201611.52,-20915309.44,9494449.68,11420859.76
20-Jun-13,344221753,130804266.14,213417486.86,192075738.17,28914627.25,123231387.57,129771600.88,214450152.12,107397186.94,192764181.68,44060384.38,131836931.4,212384821.6,139065588.21,191387294.67,13768870.12,-2065330.52,2065330.52,-31668401.28,1376887.01,30291514.26
23-Jun-13,135950837,72053943.61,63896893.39,17945510.48,13051280.35,104818095.33,75724616.21,60226220.79,92718470.83,22839740.62,20392625.55,68383271.01,67567565.99,117053670.66,13187231.19,5709935.15,7341345.2,-7341345.2,-24335199.82,9652509.43,14682690.4
24-Jun-13,133529027,70770384.31,62758642.69,46334572.37,15088780.05,72105674.58,76512132.47,57016894.53,75310371.23,46067514.32,12151141.46,65162165.18,68366861.82,69034506.96,46601630.42,17892889.62,11349967.3,-11349967.3,6275864.27,-534116.11,-5741748.16
25-Jun-13,172521201,106790623.42,65730577.58,45890639.47,14146738.48,112483823.05,110931132.24,61590068.76,112483823.05,41405088.24,18632289.71,102822635.8,69698565.2,112138780.65,50031148.29,10351272.06,8108496.45,-8108496.45,345042.4,-8626060.05,8281017.65
26-Jun-13,183295265,98796147.84,84499117.17,59937551.66,16313278.59,107044434.76,110527044.8,72768220.21,117308969.6,42524501.48,23461793.92,87065250.88,96230014.13,96963195.19,77350601.83,8981467.99,23461793.92,-23461793.92,20345774.42,-34826100.35,14480325.94
27-Jun-13,222120666,123054848.96,99065817.04,55085925.17,13771481.29,153263259.54,130162710.28,91957955.72,158816276.19,47311701.86,15992687.95,115724866.99,106395799.01,147710242.89,62638027.81,11772395.3,14437843.29,-14437843.29,11106033.3,-15326325.95,4220292.65
30-Jun-13,150874367,86752761.03,64121605.98,44960561.37,5280602.85,100482328.42,86752761.03,64121605.98,99577082.22,47072802.5,4073607.91,86601886.66,64272480.34,101387574.62,42848320.23,6487597.78,150874.37,-150874.37,-1810492.4,4224482.28,-2413989.87
2-Jul-13,509981192,273349918.91,236631273.09,144834658.53,29578909.14,335567624.34,295789091.36,214192100.64,382995875.19,105056125.55,21929191.26,250910746.46,259070445.54,288649354.67,184613191.5,36718645.82,44878344.9,-44878344.9,94346520.52,-79557065.95,-14789454.57
3-Jul-13,300735521,204800889.8,95934631.2,62853723.89,24961048.24,212920748.87,227957524.92,72777996.08,240588416.8,47215476.8,12931627.4,181343519.16,119392001.84,186456023.02,78191235.46,36088262.52,46614005.76,-46614005.76,54132393.78,-30975758.66,-23156635.12
4-Jul-13,300735522,139541282.21,161194239.79,96536102.56,27366932.5,176832486.94,180140577.68,120594944.32,224047963.89,61951517.53,14736040.58,99242722.26,201492799.74,129617009.98,130819952.07,40298559.95,80897855.42,-80897855.42,94430953.91,-68868434.54,-25562519.37
7-Jul-13,534868457,388849368.24,146019088.76,51347371.87,59905267.18,423615817.94,373338182.99,161530274.01,421476344.12,40115134.28,73276978.61,404360553.49,130507903.51,425220423.32,62579609.47,47068424.22,-31022370.51,31022370.51,-3744079.2,-22464475.19,26208554.39
8-Jul-13,414579559,284816157.03,129763401.97,106546946.66,22801875.75,285645316.15,300155600.72,114423958.28,307203453.22,91207502.98,16583182.36,269062133.79,145517425.21,264087179.08,122300969.91,28605989.57,31093466.93,-31093466.93,43116274.14,-31093466.93,-12022807.21
9-Jul-13,393515010,274279961.97,119235048.03,81064092.06,22430355.57,290020562.37,289627047.36,103887962.64,321501763.17,54698586.39,17314660.44,258539361.57,134975648.43,259719906.6,106249052.7,27546050.7,31087685.79,-31087685.79,61781856.57,-51550466.31,-10231390.26
10-Jul-13,515802557,312060546.99,203742010.02,128434836.69,24242720.18,363640802.69,317218572.56,198583984.45,394588956.11,98002485.83,23211115.07,307418323.97,208384233.03,330113636.48,159898792.67,25790127.85,9800248.58,-9800248.58,64475319.63,-61896306.84,-2579012.79
11-Jul-13,299242338,232810538.96,66431799.04,38303019.26,14962116.9,245977201.84,245677959.5,53564378.5,261238561.07,20647721.32,17356055.6,220242360.77,78999977.23,230416600.26,55958317.21,12867420.53,25435598.73,-25435598.73,30821960.81,-35310595.88,4488635.07
14-Jul-13,228465875,178660314.25,49805560.75,24902780.38,18734201.75,184828892.88,165637759.38,62828115.63,182315768.25,28101302.63,18048804.13,191454403.25,37011471.75,187113551.63,21475792.25,19876531.13,-25816643.88,25816643.88,-4797783.38,6625510.38,-1827727
